String	Entity	Performance	Usability	Security	Others	Sentiment
"To RinkalGarg I didn't work this specific thing. It was more of a generic rant about how painful working it is to work with RTC APIs. Sorry pal, no specific code that I could pass along here. If I had that, I would have written an answer already ;-)"	RTC	0	0	0	1	n
"To RinkalGarg Apparently, findLinksBySource is key (as in ,jazz.net/forum/questions/70215 ,). Regarding attributes: ,jazz.net/forum/questions/84545 "	ApparentlyfindLinksBySource	0	0	0	0	o
"code - changeSet.isNewItem() everytime returns false, even if there are some new change sets"	everytime	0	0	0	1	o
To VonC Any sugeestion?	sugeestion	0	0	0	1	o
urlPathEqualTo is resolving the issue.	issue	0	0	0	1	o
It seems you are right. It does not seem to support multivariate polynomials yet.	It	0	0	0	0	o
Post relevant code and ask questions based on that.	that	0	0	0	1	o
Updated code - any help is appreciated	Updated	0	0	0	1	o
"Thanks To Dmitri T. This is very helpful.  Quick follow-up question --Once the JSONPostProcessor runs, how do you extract the results - especially if there are multiple runs? Let me know. Thanks. Sunil"	T	0	1	0	0	p
"Please consider giving some feedback, maybe upvotes/accepts at some point."	upvotes/accepts	0	0	0	1	o
"When you got enough content for a good self-answer, then simply write one, and accept it. Putting the solution into the question itself isn't a good way of dealing with that."	one	0	0	0	0	o
To GhostCat Done. Thanks!	Thanks	0	0	0	1	p
To JayDangar I'm simply following the retrofit way. Not yet very familiar with Gson. Mainly I just want to avoid making too many classes by deserializing.	Gson	0	1	0	0	n
I was perhaps wondering if I can avoid creating too many classes. Deep-nested JSON must be tedious to use Retrofit for then.	Retrofit	0	1	0	0	n
Woah. Didn't know they existed! Thanks a bunch!	bunch	0	0	0	1	o
Create a package called POJO and create different java POJO classes in them.	POJO	0	0	0	1	o
How i can resolve it. Can u help me please	it	0	0	0	0	o
Do you want to send image or simple data?	data	0	0	0	1	o
When you send data using Post man does it work?	Post	0	0	0	0	o
Then also i am getting the error 'Multipart method must contain at least one To Part' And showing error at the same line in signup Activity	'Multipart	0	0	0	1	o
"To Nikos Paraskevopoulos  Another version of this method ,from this answer, has worked. If you post your answer, I'll accept it."	worked	0	0	0	0	o
"Book doesn't have  a property ,category_id,. It does however have a property ,bookCategory"	category_id	0	0	0	1	o
"That's true, ,bookCategory, is the object, but on database Spring stores a column named ,category_id, with the id of the category belonging some book."	category_id	0	0	0	1	o
"To AlanHay It works for my project so for me is an accepted answer. Furthermore, as Ilia Ilin says, is considered the best practice."	Ilinsays	0	1	0	0	p
So you are going to do all this  this rather than just name the property correctly as I detailed above. Good luck!	Good	0	1	0	1	p
"why not create your own logger, if you want it completely and 100% configurable?"	logger	0	0	0	0	o
This seems like a small extension to trace propagation. E.g. Zipkin or Jaeger	Jaeger	0	0	0	1	o
"also, you're right on. do not use your personal credentials for automation. rather, explore leveraging Integration System Users (ISU). hope this gets you on the right track!"	leveraging	0	0	0	1	n
"you can user To RequestMapping(value=""url to map"", produces={""application/pdf""}) or To PostMapping(""/uploadFile"") refer ,callicoder.com "	To	0	0	0	1	o
Thanks Shantimoy! This works perfectly fine for my requirement.	ShantimoyThis	0	1	0	0	p
"""You need to override the HttpServletRequest in a Servlet Filter."" - The question doesn't indicate they are even using servlets."	HttpServletRequest	0	1	0	0	o
What if the API is consumed by a Web server providing it own XSS sanitization or a mobile app? This question is specifically about a RESTful JSON API. You shouldn't sanitize that input or output for XSS.	RESTful	0	0	0	1	o
"This solution is good for query parameters to be passed with the request headers, however I need to strip the same in every field in the JSON body for PUT or POST requests."	PUT	0	1	0	0	p
You can still use the allOf matcher?	matcher	0	1	0	0	o
"Your API should return JSON data. You can turn it into a JSON object in Java. Look at the faster jackson library. There are some good introductions to it ,here,."	Java	0	1	0	0	o
"To Bee so I tried the generated URL and it worked, the only difference between the two querys is that the generated one replaced spaces with %20 percent and / with %2F, so it seems that that was the problem for a few songs however I have problems with more songs. I switched ?q out for ?query and it fixed the problem for one song but now a handful of songs are returning empty with ?query and return successfully with ?q , how can I determine which one to use? I'm also confused as to why %20 works and spaces don't since the API received the same request?"	URL	0	1	0	0	o
Is there any idea using which we can send access_token in api response to users and using this token we can validate user next time?	access_token	0	1	0	1	o
"I think you have to create a new authentication filter (implements AutoLogin) which can authenticate an user with your ""acces_token"" data (like BasicAuthHeaderAutoLogin do with an header value).  After that you have to create a webservice which generate an ""acces_token"" for an user and pass the acces_token in your request."	acces_token	0	1	1	0	o
Thanks for reply. Let me try with this.	this	0	1	0	0	p
Don't forget to accept the answer if you consider it the correct one. ;)	)	0	1	0	1	o
Do you try to create a new AutoLogin filter ?	AutoLogin	0	0	0	1	o
"Hey To Deadron Thanks for the answer ... but it didn't work ..same error.. 415 ...and taking hint from your comment I also tried application/json ,, it gave error 400.  What else can I do?"	application/json	0	1	0	0	o
You can't tell a server you are sending json and expect it to be able to parse something that is not json. A 400 is a step in the right direction. It tells you your request body is either missing something or not formatted correctly.  It might help if you read the response body.	json	0	0	0	1	o
Did you give import import org.springframework.web.bind.annotation.RestController;	org.springframework.web.bind.annotation.RestController	0	0	0	1	o
I thought that it will import automatically.Now i import it and it works.Thank You	automatically.Now	0	1	0	0	o
"Please, can you accept the answer I gave to help others?"	I	0	0	0	0	o
You are my Angel. Thanks so much <3	You	0	0	0	1	o
"From the error ,404,, I'd guess, that there is no employee with the id ,123abc,. I can't test this, as I don't have your data."	this	0	0	0	1	o
"Did you debug to see it if it gets to the line ,return poller.getEmployeeById(id);, ?"	poller.getEmployeeById(id)	0	0	0	1	o
Send a post request using apache HTTP client and get the token from the response and concat Bearer and a space on start of the token Put this token in the header of the 2nd post request and send the post request to your API and get the required response back	HTTP	0	1	0	0	o
concat bearer token like this: Bearer your_token_string	your_token_string	0	0	0	1	o
"so would you say I should create a 3rd microservice and put it in front of the two and use it for auth. Then reuse Account Service for something else such as bringing full account details, pw changes etc. ?"	microservice	0	1	0	1	o
"Would Auth service be then connected to AccountDB or would it call account service for username, pw information?"	AccountDB	0	0	0	1	o
hmm I am thinking for now I will change my account service to be that auth service since right now it only has one functionality to authorise the user anyway. Would it work if I then send the JWT token to front end and then attach it on fetch calls made to the product service or do I need a gateway?	I	0	1	0	0	o
"This would be the sensible route to go especially if there are more complex ,JSONObjects,. +1"	This	0	1	0	0	o
"I think ,this, article is a quite nice way to bring someone a brief vision about source code security."	this	0	0	0	1	o
"we can use the header in API when getting the response. In the Header, we use a key then the condition is PHP code where the key is the change you cannot get a response.if someone knows your key then getting a response. This trick is to protect your response data."	API	0	1	0	0	o
How can I change the setting of the repository such that no one else is allowed to update the code?.....You mean having private repo??	repo	0	1	0	1	o
"To Arivazhagan no, it could be public. But you can define who contributes to the project. If you do not allow any one else as a contributor to the project, then no one would be able to commit any changes in the main repository. They could still fork a public repository and make changes in their local machine. But since there are not allowed to merge their changes to the main repository it will not go to production. If you want no one to see your code, then you need to make it private."	project	0	1	0	0	n
