String	Entity	Performance	Usability	Security	Others	Sentiment
"My point is that ToUnicode should work out this shift information for you: but it needs accurate keyboard state information to work - it likely pulls the modifier information from that keyboard table, but since it's being fetched with GetKeyboardState, it does not necessarily reflect actual modifier state, which may be why it's returning unshifted characters. You might want to check if any of the keys corresponding to modifiers are pressed in the keystate array when you expect them to be."	ToUnicode	0	1	0	0	o
"My point is that ToUnicode should work out this shift information for you: but it needs accurate keyboard state information to work - it likely pulls the modifier information from that keyboard table, but since it's being fetched with GetKeyboardState, it does not necessarily reflect actual modifier state, which may be why it's returning unshifted characters. You might want to check if any of the keys corresponding to modifiers are pressed in the keystate array when you expect them to be."	GetKeyboardState	0	1	0	0	o
"Well, if I understand you, the only problem is that the ,3, key can be different on every computer. Virutal key should be the same everywhere, I use int value 52 (atm I dont know which of KeyEvent constants it is). On JIntelliType, you can register a hotkey using the proper MOD and the key (in your case ,52,) using ,registerHotkey(), method. Than you can configure anything you want to do in the listener (for example use Robot class to print the charyou want to print)."	registerHotkey()	0	1	0	0	o
"Well, if I understand you, the only problem is that the ,3, key can be different on every computer. Virutal key should be the same everywhere, I use int value 52 (atm I dont know which of KeyEvent constants it is). On JIntelliType, you can register a hotkey using the proper MOD and the key (in your case ,52,) using ,registerHotkey(), method. Than you can configure anything you want to do in the listener (for example use Robot class to print the charyou want to print)."	Robot	0	1	0	0	o
"With JIntelliType, can you detect [Shift + <KEY>] Combinations, such as: !""閹?%%^&*()_+{}:To ~<>?  The ""3"" key is the same on any computer. The Shift+3 Key is different."	Shift+3	0	1	0	0	o
"With JIntelliType, can you detect [Shift + <KEY>] Combinations, such as: !""閹?%%^&*()_+{}:To ~<>?  The ""3"" key is the same on any computer. The Shift+3 Key is different."	Key	0	1	0	0	o
"Nope :) Just dug up some pretty old code from ""To be a keylogger"" borrowed from ,codeproject.com/Articles/18890 , and tried to use it for a kind of a virtual keyboard. Thanx for the educational info - didn't know about the stuxnet :)"	codeproject.com/Articles/18890	0	1	0	1	n
"Nope :) Just dug up some pretty old code from ""To be a keylogger"" borrowed from ,codeproject.com/Articles/18890 , and tried to use it for a kind of a virtual keyboard. Thanx for the educational info - didn't know about the stuxnet :)"	stuxnet	0	1	0	1	n
this will explode in the validation phase because MAX_RESULT_WINDOW is set as 10000. you need to set the scroll value in the prepareSearch to avoid the scenario. Perhaps using prepareSearchScroll with the scroll Id from your response object will be a better solution.	MAX_RESULT_WINDOW	0	1	0	0	p
this will explode in the validation phase because MAX_RESULT_WINDOW is set as 10000. you need to set the scroll value in the prepareSearch to avoid the scenario. Perhaps using prepareSearchScroll with the scroll Id from your response object will be a better solution.	prepareSearchScroll	0	1	0	0	p
"RestAdapter restAdapter = new RestAdapter.Builder().setEndpoint("",192.168.101.55/test"").build(),;, should work right? it's for (version 1.5.0) right?"	RestAdapter	0	0	0	1	o
"RestAdapter restAdapter = new RestAdapter.Builder().setEndpoint("",192.168.101.55/test"").build(),;, should work right? it's for (version 1.5.0) right?"	RestAdapter.Builder().setEndpoint(192.168.101.55/test).build()	0	0	0	1	o
"Is there a way to give the FieldMap a name? I tried ,To FieldMap(""transactionDetails""), but compile error. Any ideas?"	FieldMap	0	0	0	1	o
"Is there a way to give the FieldMap a name? I tried ,To FieldMap(""transactionDetails""), but compile error. Any ideas?"	compile	0	0	0	1	o
"Is there a way to give the FieldMap a name? I tried ,To FieldMap(""transactionDetails""), but compile error. Any ideas?"	Any	0	0	0	1	o
"Hi Sarang, are you restricted to use particular reporting tool.?? If not so, I have used gujarati fonts with jasper reports in case you can use jasper reports and need help let me know.!"	gujarati	0	1	0	0	o
"Hi Sarang, are you restricted to use particular reporting tool.?? If not so, I have used gujarati fonts with jasper reports in case you can use jasper reports and need help let me know.!"	fonts	0	1	0	0	o
This character are flipped of course... But they are fine with HTML & not fine with PDF. That is why I have to manage in between :)	HTML	0	1	0	0	o
This character are flipped of course... But they are fine with HTML & not fine with PDF. That is why I have to manage in between :)	PDF	0	1	0	0	o
It doesn't really answer your question but you could also consider doing a lot of the numerical side in C++/C and JNI it from Clojure	C++/C	0	1	0	0	o
It doesn't really answer your question but you could also consider doing a lot of the numerical side in C++/C and JNI it from Clojure	Clojure	0	1	0	0	o
"To justinhj - yes I would have liked to do that, the problem is I also have a requirement to target the JVM platform so I have to stick with a JVM-language solution. Luckily my testing showed that Java and C++ came extremely close in performance for this kind of code."	Java	0	1	0	0	p
"To justinhj - yes I would have liked to do that, the problem is I also have a requirement to target the JVM platform so I have to stick with a JVM-language solution. Luckily my testing showed that Java and C++ came extremely close in performance for this kind of code."	C++	0	1	0	0	p
It would be pretty trivial to write a parser to extract the data from the html.	parser	0	1	0	0	p
It would be pretty trivial to write a parser to extract the data from the html.	html	0	1	0	0	o
"Why is deprecation deprecated? I have just found ,docs.oracle.com/javase/7/docs/technotes/guides/javadoc , and it doesn't say anything about that."	Why	0	0	0	1	o
"Why is deprecation deprecated? I have just found ,docs.oracle.com/javase/7/docs/technotes/guides/javadoc , and it doesn't say anything about that."	docs.oracle.com/javase/7/docs/technotes/guides/javadoc	0	0	0	1	o
"Good point, it is like a landmine for unsuspecting developers. Landmines never served anyone in the long run.. which is why the JSR I guess..."	unsuspecting	0	0	0	1	n
"Good point, it is like a landmine for unsuspecting developers. Landmines never served anyone in the long run.. which is why the JSR I guess..."	I	0	0	0	1	p
127.0.0.1 is the ip address of the device/pc itself. Not that of any other computer or device. Use the ip of your pc instead.	127.0.0.1	0	0	0	1	o
127.0.0.1 is the ip address of the device/pc itself. Not that of any other computer or device. Use the ip of your pc instead.	device/pc	0	1	0	1	o
This API is available in the local environment. How come you can get the result from your end without running the server in the same local environment?	This	0	0	0	0	o
This API is available in the local environment. How come you can get the result from your end without running the server in the same local environment?	API	0	0	0	0	o
I think there are some problems with the API call. I suggested him to use Volley for simpler API calling.	API	0	1	0	0	o
I think there are some problems with the API call. I suggested him to use Volley for simpler API calling.	Volley	0	1	0	0	p
"I don't know what was the problem with how I called the API but using volley it worked. I tried using 192.168.0.100 instead of 127.0.0.100 and run Django server on 192.168.0.1. On the mobile browser, it worked but not on the Andriod app.  Then  I used volley and the problem was solved."	192.168.0.100	0	1	0	0	p
"I don't know what was the problem with how I called the API but using volley it worked. I tried using 192.168.0.100 instead of 127.0.0.100 and run Django server on 192.168.0.1. On the mobile browser, it worked but not on the Andriod app.  Then  I used volley and the problem was solved."	127.0.0.100	0	1	0	0	p
Nonsense. Then Django would be of little use.	Then	0	1	0	0	n
Nonsense. Then Django would be of little use.	Django	0	1	0	0	p
Nonsense. Those apis should not be local to begin with.	Nonsense	0	0	0	1	o
Nonsense. Those apis should not be local to begin with.	Those	0	0	0	1	o
Nonsense. Those apis should not be local to begin with.	apis	0	0	0	1	o
At first I thought you wanted to switch from clojure to java! Almost had a heart attack.	clojure	0	0	0	0	n
At first I thought you wanted to switch from clojure to java! Almost had a heart attack.	java	0	0	0	0	n
"A little note: Strings in Clojure are already Java strings. So ,(String. ""Hey there""), is the same as just ,""Hey there"""	Clojure	0	0	0	1	o
